Var1,y1_1,y1_2,y1_3
64.98,54.3630815845851,0.0579314634576105,8.44077448489568
64.99,54.3636610662498,0.0579648772004156,8.44427210382883
65,54.3642408822806,0.0579983366742782,8.44776833761149
65.01,54.3648210331351,0.0580318419674138,8.45126317988906
65.02,54.365401519272,0.0580653931682783,8.45475662429359
65.03,54.3659823411508,0.0580989903655681,8.45824866444377
65.04,54.366563499232,0.0581326336482213,8.46173929394484
65.05,54.3671449939768,0.0581663231054187,8.46522850638862
65.06,54.3677268258473,0.0582000588265839,8.46871629535346
65.07,54.3683089953068,0.0582338409013851,8.47220265440422
65.08,54.3688915028192,0.0582676694197351,8.47568757709223
65.09,54.3694743488494,0.0583015444717925,8.47917105695527
65.1,54.3700575338631,0.0583354661479625,8.48265308751754
65.11,54.3706410583271,0.0583694345388976,8.48613366228964
65.12,54.371224922709,0.0584034497354986,8.48961277476853
65.13,54.3718091274772,0.0584375118289153,8.49309041843749
65.14,54.3723936731012,0.0584716209105476,8.49656658676614
65.15,54.3729785600514,0.058505777072046,8.50004127321037
65.16,54.373563788799,0.0585399804053125,8.50351447121228
65.17,54.3741493598161,0.0585742310025017,8.50698617420026
65.18,54.3747352735759,0.0586085289560215,8.51045637558885
65.19,54.3753215305524,0.058642874358534,8.51392506877875
65.2,54.3759081312206,0.0586772673029562,8.51739224715684
65.21,54.3764950760563,0.058711707882461,8.52085790409605
65.22,54.3770823655364,0.0587461961904783,8.52432203295544
65.23,54.3776700001386,0.0587807323206954,8.52778462708008
65.24,54.3782579803416,0.0588153163670581,8.53124567980109
65.25,54.378846306625,0.0588499484237718,8.53470518443557
65.26,54.3794349794695,0.0588846285853021,8.53816313428658
65.27,54.3800239993565,0.0589193569463756,8.5416195226431
65.28,54.3806133667684,0.0589541336019812,8.54507434278005
65.29,54.3812030821888,0.0589889586473706,8.54852758795819
65.3,54.3817931461021,0.0590238321780594,8.55197925142414
65.31,54.3823835589934,0.0590587542898281,8.55542932641033
65.32,54.3829743213492,0.0590937250787225,8.55887780613499
65.33,54.3835654336566,0.0591287446410553,8.56232468380207
65.34,54.384156896404,0.0591638130734067,8.5657699526013
65.35,54.3847487100804,0.059198930472625,8.56921360570805
65.36,54.385340875176,0.0592340969358282,8.57265563628339
65.37,54.385933392182,0.0592693125604042,8.57609603747403
65.38,54.3865262615905,0.0593045774440124,8.57953480241226
65.39,54.3871194838945,0.0593398916845842,8.58297192421596
65.4,54.3877130595881,0.0593752553803238,8.58640739598857
65.41,54.3883069891663,0.0594106686297098,8.58984121081902
65.42,54.3889012731252,0.0594461315314956,8.59327336178174
65.43,54.3894959119619,0.0594816441847102,8.59670384193661
65.44,54.3900909061742,0.0595172066886599,8.60013264432892
65.45,54.3906862562612,0.0595528191429285,8.6035597619894
65.46,54.3912819627229,0.0595884816473786,8.60698518793408
65.47,54.3918780260604,0.0596241943021526,8.61040891516437
65.48,54.3924744467755,0.0596599572076736,8.61383093666696
65.49,54.3930712253714,0.0596957704646461,8.6172512454138
65.5,54.3936683623521,0.0597316341740577,8.62066983436211
65.51,54.3942658582225,0.0597675484371792,8.6240866964543
65.52,54.3948637134887,0.0598035133555662,8.62750182461793
65.53,54.3954619286579,0.0598395290310599,8.63091521176577
65.54,54.396060504238,0.0598755955657881,8.63432685079563
65.55,54.3966594407381,0.059911713062166,8.63773673459046
65.56,54.3972587386685,0.0599478816228978,8.64114485601824
65.57,54.3978583985402,0.0599841013509769,8.64455120793196
65.58,54.3984584208655,0.0600203723496874,8.64795578316961
65.59,54.3990588061575,0.0600566947226051,8.65135857455413
65.6,54.3996595549306,0.0600930685735984,8.6547595748934
65.61,54.4002606677,0.0601294940068295,8.65815877698016
65.62,54.4008621449821,0.060165971126755,8.66155617359205
65.63,54.4014639872942,0.0602025000381274,8.6649517574915
65.64,54.4020661951549,0.060239080845996,8.66834552142577
65.65,54.4026687690836,0.0602757136557079,8.67173745812687
65.66,54.4032717096008,0.0603123985729089,8.67512756031152
65.67,54.4038750172282,0.0603491357035449,8.67851582068118
65.68,54.4044786924883,0.0603859251538625,8.68190223192194
65.69,54.4050827359051,0.0604227670304106,8.68528678670455
65.7,54.4056871480031,0.0604596614400409,8.68866947768436
65.71,54.4062919293084,0.0604966084899094,8.69205029750126
65.72,54.4068970803478,0.0605336082874773,8.6954292387797
65.73,54.4075026016494,0.060570660940512,8.69880629412865
65.74,54.4081084937423,0.0606077665570885,8.70218145614151
65.75,54.4087147571565,0.0606449252455899,8.70555471739614
65.76,54.4093213924235,0.0606821371147092,8.7089260704548
